xl,xh,NLOnovp,dNLOnovp
602.5,603.75,4.78118914653535e-05,3.862680883719916e-08
603.75,605.0,4.865040351301395e-05,3.896932450572078e-08
605.0,606.25,4.957784250173936e-05,3.9410346765030667e-08
606.25,607.5,5.055054995589907e-05,3.9807784995272606e-08
607.5,608.75,5.146608905083349e-05,4.019220101489077e-08
608.75,610.0,5.232069610919268e-05,4.05692488604338e-08
610.0,611.25,5.3286340384283095e-05,4.099024015705272e-08
611.25,612.5,5.424371138290977e-05,4.139400119331943e-08
612.5,613.75,5.519040058976237e-05,4.178737390117513e-08
613.75,615.0,5.615221563606441e-05,4.219324104273071e-08
615.0,616.25,5.7091959763550006e-05,4.2563215985985494e-08
616.25,617.5,5.8094366097206705e-05,4.29928779472605e-08
617.5,618.75,5.90886496441919e-05,4.34195781100381e-08
618.75,620.0,6.0116395654918474e-05,4.382995891943507e-08
620.0,621.25,6.104858806552531e-05,4.4202967294069975e-08
621.25,622.5,6.208375575048844e-05,4.4649488615194036e-08
622.5,623.75,6.307241243568422e-05,4.50421875818567e-08
623.75,625.0,6.410460873595823e-05,4.5503501905048945e-08
625.0,626.25,6.502948132977738e-05,4.5851240492003384e-08
626.25,627.5,6.604418974059065e-05,4.6212725435578904e-08
627.5,628.75,6.713495810904932e-05,4.6666227116782926e-08
628.75,630.0,6.811361302875232e-05,4.702484128596238e-08
630.0,631.25,6.923865715831235e-05,4.749321589467858e-08
631.25,632.5,7.024630780077812e-05,4.786319771272908e-08
632.5,633.75,7.134419807792207e-05,4.8281230608437426e-08
633.75,635.0,7.239784682315171e-05,4.874532722691646e-08
635.0,636.25,7.351985590772692e-05,4.9145242246574466e-08
636.25,637.5,7.457845511060686e-05,4.956798124205459e-08
637.5,638.75,7.564099346405108e-05,4.9969751617826044e-08
638.75,640.0,7.67624634961159e-05,5.041352837379396e-08
640.0,641.25,7.788352055424085e-05,5.083315739785716e-08
641.25,642.5,7.902263701291837e-05,5.128416326369907e-08
642.5,643.75,8.00939464370176e-05,5.1657859125197237e-08
643.75,645.0,8.125345840998718e-05,5.2115015960909375e-08
645.0,646.25,8.24580328801037e-05,5.2531280251275314e-08
646.25,647.5,8.354208473047262e-05,5.2966887308057526e-08
647.5,648.75,8.460220369040024e-05,5.3344348840597935e-08
648.75,650.0,8.584911720862181e-05,5.379784867795119e-08
650.0,651.25,8.697030976178026e-05,5.419640000376309e-08
651.25,652.5,8.825134686863702e-05,5.465550118335516e-08
652.5,653.75,8.930484238072604e-05,5.5081640297526974e-08
653.75,655.0,9.055711382161345e-05,5.551233997684213e-08
655.0,656.25,9.178862303424173e-05,5.595489460318656e-08
656.25,657.5,9.303344018533798e-05,5.640894017926585e-08
657.5,658.75,9.426475797223655e-05,5.685905676168479e-08
658.75,660.0,9.551820153797076e-05,5.7292567805864856e-08
660.0,661.25,9.671211763035445e-05,5.771763479364057e-08
661.25,662.5,9.796262402518524e-05,5.8191725248539164e-08
662.5,663.75,9.930521628985914e-05,5.863955574801059e-08
663.75,665.0,0.00010049151933049005,5.905023398974073e-08
665.0,666.25,0.00010168844084484092,5.946762878868775e-08
666.25,667.5,0.00010321941341790754,6.000850908740334e-08
667.5,668.75,0.00010443679881873723,6.044963935391678e-08
668.75,670.0,0.00010565760375273275,6.086431456797448e-08
670.0,671.25,0.00010682593548637853,6.12808944537766e-08
671.25,672.5,0.00010837740045771718,6.178757381036399e-08
672.5,673.75,0.00010966414780630477,6.224606217905234e-08
