xl,xh,NLOFF1,dNLOFF1
0.0,0.1333333333333333,0.016368747893740744,1.446064467952452e-05
0.1333333333333333,0.2666666666666666,0.016375680704350637,1.4524559759286125e-05
0.2666666666666666,0.4,0.016360955272187918,1.4552632543417426e-05
0.4,0.5333333333333333,0.01634084130242035,1.4564940467013309e-05
0.5333333333333333,0.6666666666666666,0.01634149174182427,1.461320718765483e-05
0.6666666666666666,0.8,0.01634253102582373,1.4684023337738772e-05
0.8,0.9333333333333332,0.016319182799432393,1.4730209425952738e-05
0.9333333333333332,1.0666666666666669,0.016350090319392562,1.4846925904999949e-05
1.0666666666666669,1.2,0.016347518476892357,1.493615391102363e-05
1.2,1.3333333333333333,0.016329097152461867,1.5025430893469925e-05
1.3333333333333333,1.4666666666666666,0.016364929519784677,1.5164436948573438e-05
1.4666666666666666,1.6,0.016332132471363132,1.5235175703548708e-05
1.6,1.7333333333333334,0.016380511014870803,1.541860198637703e-05
1.7333333333333334,1.8666666666666667,0.016344527150791863,1.5493393197149426e-05
1.8666666666666667,2.0,0.016357245943180464,1.567593939348068e-05
2.0,2.1333333333333333,0.016337204402812635,1.571403334568882e-05
2.1333333333333333,2.2666666666666666,0.016322598857519705,1.5845339400521585e-05
2.2666666666666666,2.4,0.016354685089991775,1.6043557395394328e-05
2.4,2.533333333333333,0.016352392795821204,1.6191905022261968e-05
2.533333333333333,2.6666666666666665,0.016322413196524336,1.6298582632984314e-05
2.6666666666666665,2.8,0.016338811081605703,1.6441605640229554e-05
2.8,2.933333333333333,0.016330086724873866,1.659156866424368e-05
2.933333333333333,3.0666666666666664,0.01631964559607643,1.668003877565093e-05
3.0666666666666664,3.2,0.01628320524892824,1.675179828462079e-05
3.2,3.333333333333333,0.016244337491709674,1.685742794226026e-05
3.333333333333333,3.466666666666667,0.01623630884609924,1.693476850561906e-05
3.466666666666667,3.6,0.01620195943712951,1.702805785035552e-05
3.6,3.733333333333333,0.016196222296502763,1.717930766308315e-05
3.733333333333333,3.8666666666666663,0.0161633967133285,1.720735550494044e-05
3.8666666666666663,4.0,0.016144127653612776,1.729369326620062e-05
4.0,4.133333333333333,0.01610415432668329,1.7399400871898214e-05
4.133333333333333,4.266666666666667,0.016061671293808744,1.7450674858511932e-05
4.266666666666667,4.4,0.01601987948317606,1.7427126839328904e-05
4.4,4.533333333333333,0.015986287338521882,1.7546569894894958e-05
4.533333333333333,4.666666666666667,0.01596774621144679,1.7615033471734837e-05
4.666666666666667,4.8,0.01591954881713929,1.766089533856985e-05
4.8,4.933333333333334,0.01587359497004565,1.7669915062877674e-05
4.933333333333334,5.066666666666666,0.01581919997068631,1.764847330290563e-05
5.066666666666666,5.2,0.01577401048051276,1.7675830649510752e-05
5.2,5.333333333333333,0.01569824129299961,1.7657913855948506e-05
5.333333333333333,5.466666666666667,0.01564841166504267,1.765204606898577e-05
5.466666666666667,5.6,0.015610833197450751,1.7764220816076027e-05
5.6,5.733333333333333,0.01556698792013924,1.772492007508137e-05
5.733333333333333,5.866666666666666,0.015522392944249338,1.779290370657399e-05
5.866666666666666,6.0,0.01539574864041132,1.759610829795929e-05
6.0,6.133333333333333,0.015362367686570386,1.763019287091793e-05
6.133333333333333,6.266666666666667,0.015284963588673338,1.750075852540645e-05
6.266666666666667,6.4,0.015261285199217437,1.761123709817888e-05
6.4,6.533333333333333,0.015193444784695757,1.7571702127138506e-05
6.533333333333333,6.666666666666667,0.015090075495081927,1.747190097527291e-05
6.666666666666667,6.8,0.014998530945324778,1.7407451630251786e-05
6.8,6.933333333333334,0.014938919542139585,1.73672166615774e-05
6.933333333333334,7.066666666666666,0.014874130167732305,1.726791285503262e-05
7.066666666666666,7.2,0.014773546832890967,1.7218637190560762e-05
7.2,7.333333333333333,0.01469477427331713,1.7171714955846623e-05
7.333333333333333,7.466666666666667,0.014575851984972776,1.7020453130344034e-05
7.466666666666667,7.6,0.014487332993859497,1.6925594831162033e-05
7.6,7.733333333333333,0.014398365823965524,1.6889084065708347e-05
7.733333333333333,7.866666666666666,0.014291201300612212,1.6805303082534177e-05
7.866666666666666,8.0,0.014156305974830252,1.6636748963609262e-05
8.0,8.133333333333333,0.014031768964450386,1.6457994694248252e-05
8.133333333333333,8.266666666666666,0.01390962092062193,1.642807175011875e-05
8.266666666666666,8.4,0.013777158074166436,1.6241454550796585e-05
8.4,8.533333333333333,0.01360690540699536,1.602824888512926e-05
8.533333333333333,8.666666666666666,0.01347673718911495,1.5929711380047767e-05
8.666666666666666,8.8,0.01335134239429428,1.582650150019663e-05
8.8,8.933333333333334,0.013175492878533842,1.5584619087780798e-05
8.933333333333334,9.066666666666666,0.013040206199249537,1.5477310428478947e-05
9.066666666666666,9.2,0.012863403223434955,1.524844376160262e-05
9.2,9.333333333333334,0.012687822254330749,1.5020328277309294e-05
9.333333333333334,9.466666666666669,0.012535052151710874,1.4873615421159852e-05
9.466666666666669,9.6,0.012387437957750923,1.467277176397989e-05
9.6,9.733333333333333,0.012240108549581519,1.4484430300551962e-05
9.733333333333333,9.866666666666667,0.012096233165653857,1.4369708570469156e-05
9.866666666666667,10.0,0.011943271749790879,1.4205663541191609e-05
10.0,10.133333333333333,0.01172241112263716,1.3908784830729548e-05
10.133333333333333,10.266666666666666,0.011600793880269269,1.3833910535297611e-05
10.266666666666666,10.4,0.011422299094792945,1.357882508799852e-05
10.4,10.533333333333331,0.011222932538885637,1.3257764086353032e-05
10.533333333333331,10.666666666666666,0.01106810617550398,1.3147662111241012e-05
10.666666666666666,10.8,0.01091060737394931,1.2927632053889778e-05
10.8,10.933333333333334,0.010730087892568125,1.2753498235516847e-05
10.933333333333334,11.066666666666666,0.010551700267475287,1.2521195570405476e-05
11.066666666666666,11.2,0.010370172087250173,1.2290889194602434e-05
11.2,11.333333333333334,0.010204420878678766,1.2097878054813375e-05
11.333333333333334,11.466666666666669,0.009993341298411607,1.1819357217167472e-05
11.466666666666669,11.6,0.009847995566869964,1.1673616950870526e-05
11.6,11.733333333333333,0.009692628084080467,1.1494052439568896e-05
11.733333333333333,11.866666666666667,0.009515888625284399,1.132259236616027e-05
11.866666666666667,12.0,0.009348115372244822,1.107347176175066e-05
12.0,12.133333333333333,0.009182895575594832,1.0889943004675239e-05
12.133333333333333,12.266666666666666,0.009050595902916627,1.0775814034263705e-05
12.266666666666666,12.4,0.008885488093552354,1.0513940913422565e-05
12.4,12.533333333333331,0.00875626385201626,1.0403243348470584e-05
12.533333333333331,12.666666666666666,0.008598666264907616,1.0222366326967031e-05
12.666666666666666,12.8,0.008456781639695488,1.0062065367371312e-05
12.8,12.933333333333334,0.008317826905007502,9.885841679798914e-06
12.933333333333334,13.066666666666666,0.00819904768292224,9.765499783465978e-06
13.066666666666666,13.2,0.008052588079140208,9.581339169544076e-06
13.2,13.333333333333334,0.007938092426920174,9.478112270592037e-06
13.333333333333334,13.466666666666669,0.007812012576417011,9.332677978655172e-06
13.466666666666669,13.6,0.007682376820552807,9.201696910682069e-06
13.6,13.733333333333333,0.007558744871694493,9.023030074619393e-06
13.733333333333333,13.866666666666667,0.007435194974218367,8.856087696567864e-06
13.866666666666667,14.0,0.007318937517551597,8.752675159504153e-06
14.0,14.133333333333333,0.007228265006211902,8.657945007414976e-06
14.133333333333333,14.266666666666666,0.007102206745061766,8.508172950208097e-06
14.266666666666666,14.4,0.0070013249781561305,8.384210515398853e-06
14.4,14.533333333333331,0.006875400674486148,8.234738759453039e-06
14.533333333333331,14.666666666666666,0.0067797678712082235,8.140309383798142e-06
14.666666666666666,14.8,0.006694231748621687,8.052963301431952e-06
14.8,14.933333333333334,0.006592372820155386,7.953007127741865e-06
14.933333333333334,15.066666666666666,0.006493821995405343,7.868104612829912e-06
15.066666666666666,15.2,0.006400452845030412,7.755334878190032e-06
15.2,15.333333333333334,0.006308981174770425,7.663674326165357e-06
15.333333333333334,15.466666666666669,0.006212135261502831,7.535629209033866e-06
15.466666666666669,15.6,0.0061170235187486335,7.439391399334213e-06
15.6,15.733333333333333,0.006040747917138523,7.378842641337664e-06
15.733333333333333,15.866666666666667,0.005949363428678929,7.246943211223474e-06
15.866666666666667,16.0,0.005879878967322796,7.235343013835093e-06
16.0,16.133333333333333,0.00579178930485037,7.137394039982854e-06
16.133333333333333,16.266666666666666,0.005699615375695621,7.036904676349916e-06
16.266666666666666,16.4,0.005631783652883198,6.9484237499115175e-06
16.4,16.53333333333333,0.005543358563250083,6.8798015345100075e-06
16.53333333333333,16.666666666666668,0.005483374733569922,6.843927915892966e-06
16.666666666666668,16.8,0.005393764471131296,6.715631343089418e-06
16.8,16.933333333333334,0.005318599919019716,6.657209135493983e-06
16.933333333333334,17.066666666666666,0.00524455327927911,6.589438411647877e-06
17.066666666666666,17.2,0.0051739048071575535,6.512879900547951e-06
17.2,17.333333333333332,0.005116553515051269,6.460503854180794e-06
17.333333333333332,17.466666666666665,0.005041684294079567,6.389947436970506e-06
17.466666666666665,17.6,0.004974301042439622,6.333968249761988e-06
17.6,17.733333333333334,0.004899894046951057,6.2400476000307865e-06
17.733333333333334,17.866666666666667,0.004845545036071774,6.224032381195912e-06
17.866666666666667,18.0,0.004778698622117912,6.176006719840342e-06
18.0,18.133333333333333,0.004704484565305923,6.082619226663637e-06
18.133333333333333,18.266666666666666,0.00466021419053327,6.0654894081030775e-06
18.266666666666666,18.4,0.004593547761123757,5.981806988970844e-06
18.4,18.53333333333333,0.0045421297767285675,5.972205107841905e-06
18.53333333333333,18.666666666666668,0.004477160757556562,5.905499341757939e-06
18.666666666666668,18.8,0.004410927702401845,5.83636474078177e-06
